"Channel ID","Channel Label","Well ID","Well Label","Compound ID","Compound Name","Experiment","Dose [pM]","Dose Label","Start timestamp [µs]","Duration [µs]","Spike Count","Spike Frequency [Hz]"
"78","31","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",296610300,193500,36,180.879
"78","31","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",296829000,25500,6,196.078
"78","31","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",296921600,26700,7,224.719
"78","31","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",297229300,27200,7,220.588
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",4639300,200800,40,194.223
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",4953300,29900,9,267.559
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",15958400,136800,32,226.608
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",16304400,28000,8,250
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",24360300,142500,34,231.579
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",24538600,70100,14,185.449
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",29339800,36600,4,81.967
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",31482800,172500,34,191.304
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",31688500,34200,8,204.678
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",31760400,26500,7,226.415
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",35884000,128600,32,241.058
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",36136700,31600,9,253.165
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",46959900,191500,36,182.768
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",52042300,36100,4,83.102
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",55555100,155000,33,206.452
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",55738200,26200,7,229.008
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",55861400,26800,8,261.194
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",60513800,53700,5,74.488
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",63085900,190300,38,194.43
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",63317400,27100,9,295.203
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",68327400,230000,44,186.957
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",68612300,30300,9,264.026
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",74220100,73900,20,257.104
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",74324100,75100,13,159.787
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",80704200,194200,46,231.72
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",80931300,26100,7,229.885
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",80991700,26400,8,265.152
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",81086200,28900,7,207.612
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",87601600,49500,7,121.212
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",92315500,207600,36,168.593
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",100144600,270600,46,166.297
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",100557000,41300,8,169.492
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",104433900,182100,30,159.253
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",104642300,25300,8,276.68
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",104843500,52500,12,209.524
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",113111600,143500,29,195.122
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",113359500,27700,8,252.708
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",119454000,37500,4,80
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",122268200,210100,43,199.905
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",130092900,193000,46,233.161
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",136097300,40900,4,73.35
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",139522800,155400,30,186.615
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",139712800,67500,16,222.222
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",139808400,45400,8,154.185
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",145341200,32000,4,93.75
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",148278400,204200,42,200.784
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",148581700,25300,7,237.154
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",153059100,189200,39,200.846
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",153308300,30000,8,233.333
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",153421900,41900,11,238.663
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",162869200,29400,4,102.041
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",162927000,81700,21,244.798
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",163109300,25600,7,234.375
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",163178500,32700,8,214.067
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",170546400,188900,39,201.165
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",170761400,70200,11,142.45
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",175109700,129100,32,240.124
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",175345800,64800,11,154.321
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",175506100,44500,10,202.247
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",180438700,44100,4,68.027
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",187491100,95400,24,241.09
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",187620400,67500,15,207.407
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",192129600,221300,46,203.344
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",192516200,29600,9,270.27
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",197554500,35500,4,84.507
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",203532300,193800,38,190.918
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",203972700,28000,7,214.286
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",213125600,159800,33,200.25
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",213381500,25100,8,278.884
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",213471500,27300,7,219.78
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",221333900,230200,47,199.826
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",221608300,30400,8,230.263
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",221715000,28300,8,247.35
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",226869900,174100,36,201.034
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",227081900,26300,7,228.137
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",227179800,31800,9,251.572
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",235206800,236400,44,181.895
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",235482500,26500,7,226.415
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",245452300,255100,51,196.002
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",247339800,102300,23,215.054
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",247473700,34100,10,263.93
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",247565000,48400,11,206.612
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",256792000,185700,39,204.631
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",257093800,30100,8,232.558
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",265822500,71500,6,69.93
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",265935300,165000,39,230.303
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",266195200,25800,7,232.558
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",271323200,26500,4,113.208
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",275832800,192500,39,197.403
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",276055500,32800,8,213.415
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",276133500,31400,8,222.93
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",283956000,137600,33,232.558
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",284370200,35600,9,224.719
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",289352300,60800,6,82.237
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",296636200,119900,30,241.868
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",297112100,58100,11,172.117
"74","12","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",297232300,30100,8,232.558
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",4664400,234800,43,178.876
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",15957100,143000,31,209.79
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",16304000,25200,7,238.095
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",24375300,126200,29,221.87
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",24536500,70000,12,157.143
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",31490000,116800,24,196.918
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",35902300,114900,27,226.284
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",36137900,26700,8,262.172
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",46966300,112700,28,239.574
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",47241700,34700,7,172.911
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",55579400,129100,29,216.886
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",63077900,216000,39,175.926
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",68324600,179800,34,183.537
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",68532600,29400,7,204.082
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",74143800,27500,4,109.091
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",74196500,147600,32,210.027
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",80678200,209300,37,172.002
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",80929800,92500,14,140.541
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",87599000,44400,6,112.613
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",92306100,163100,28,165.543
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",92496400,28200,8,248.227
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",92555400,31900,7,188.088
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",92641900,40200,8,174.129
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",100216600,118200,26,211.506
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",100362400,57800,11,173.01
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",100552300,32200,7,186.335
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",104437700,222900,38,165.994
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",104855500,42200,11,236.967
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",113102500,95000,24,242.105
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",113284700,31200,6,160.256
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",113348800,37400,8,187.166
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",119441700,30800,4,97.403
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",122272200,107200,25,223.881
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",122410000,70900,16,211.566
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",130106800,181200,37,198.675
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",130420200,25300,8,276.68
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",136275400,27100,5,147.601
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",139543300,126400,30,229.43
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",139711800,71500,12,153.846
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",148143400,59200,7,101.351
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",148283200,251600,46,178.855
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",153061400,133300,29,210.053
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",153414700,44200,9,180.995
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",162904400,110200,27,235.935
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",163182600,28200,8,248.227
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",168329400,39200,4,76.531
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",170571700,218600,43,192.132
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",175090600,150600,28,179.283
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",175354200,31300,9,255.591
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",175494200,55800,12,197.133
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",181142700,35000,4,85.714
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",187482600,206200,41,193.986
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",191914400,30500,4,98.361
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",192162900,187500,37,192
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",192502700,39300,9,203.562
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",201490000,50600,6,98.814
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",203562900,164700,36,212.508
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",213123900,160500,34,205.607
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",213381500,25700,7,233.463
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",218521400,41100,4,72.993
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",221345000,219000,44,196.347
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",226857900,179200,40,217.634
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",227078900,27000,7,222.222
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",227179000,27600,8,253.623
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",235187200,211300,38,175.106
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",235484800,28600,6,174.825
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",245469600,242400,47,189.769
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",247315400,120000,24,191.667
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",256776000,153900,35,220.923
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",265939200,161800,32,191.595
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",266130800,41900,6,119.332
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",275851900,173700,34,189.983
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",276133000,28000,7,214.286
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",283922700,174200,33,183.697
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",284123900,70800,14,183.616
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",284365200,39500,9,202.532
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",291773900,50200,4,59.761
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",296632700,74800,19,240.642
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",296836900,25900,7,231.66
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",296922800,30900,8,226.537
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",297136300,27600,6,181.159
"77","22","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",297227300,31300,8,223.642
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",4661000,175900,34,187.607
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",15960800,134600,31,222.883
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",16128600,26300,7,228.137
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",16302600,26600,8,263.158
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",24383800,117500,24,195.745
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",31497900,162500,34,203.077
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",35891500,123100,26,203.087
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",36052700,26800,8,261.194
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",36136100,30200,8,231.788
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",46966700,67700,15,206.795
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",47167700,30600,6,163.399
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",55567300,142700,27,182.2
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",63085400,141700,30,204.658
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",68378800,72400,19,248.619
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",68480800,69300,13,173.16
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",74218800,122100,25,196.56
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",80734900,149500,27,173.913
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",87598100,40500,4,74.074
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",92334500,125100,24,183.853
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",92657000,27600,7,217.391
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",100209300,128600,26,194.401
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",100363200,55500,11,180.18
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",104444600,157500,30,184.127
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",104712800,27800,7,215.827
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",104857100,33700,10,267.062
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",113104000,91600,24,251.092
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",122270800,161800,35,210.136
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",122523000,28100,8,249.11
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",130107800,234200,43,179.334
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",130423000,26900,7,223.048
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",139560800,118400,21,168.919
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",139711800,65300,11,153.139
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",145324700,40100,4,74.813
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",148273800,164300,31,182.593
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",153076300,167000,33,191.617
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",153424700,30900,8,226.537
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",162901200,112700,24,204.082
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",163181700,31300,7,191.693
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",170574200,154400,32,200.777
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",170880400,34100,8,205.279
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",175115200,124100,29,225.624
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",187469400,168900,32,183.541
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",187730800,25400,7,236.22
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",192175100,130900,28,206.264
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",192513800,29100,8,240.55
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",203567500,94000,20,202.128
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",203699600,30800,7,194.805
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",203974800,27900,7,215.054
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",213122700,162600,33,196.802
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",221347300,214600,42,191.053
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",226869500,165700,34,199.155
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",227178500,30200,8,231.788
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",235220000,170500,33,187.683
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",245465800,189300,35,179.609
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",247335100,103400,21,193.424
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",247478700,25100,8,278.884
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",247578200,28000,7,214.286
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",256796900,89100,22,235.69
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",265929600,216900,41,184.417
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",275851300,130600,26,191.424
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",283958100,132600,29,211.161
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",296638000,164400,34,200.73
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",297130600,36900,9,216.802
"79","32","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",297230500,29700,7,202.02
"81","42","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",4528400,46300,4,64.795
"81","42","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",4650000,186400,43,225.322
"81","42","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",4862400,37300,9,214.477
"81","42","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",4957500,38000,8,184.211
"81","42","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",11970000,44500,6,112.36
"81","42","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",15953800,140200,33,228.245
"81","42","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",16128100,97000,16,154.639
"81","42","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",16301500,32900,10,273.556
"81","42","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",24377300,233300,48,201.457
"81","42","3","A4","Hippocampus","","20230526_Hippocampus_pMEA_001","0","Control",31505700,151400,37,237.781
