"Channel ID","Channel Label","Well ID","Well Label","Compound ID","Compound Name","Experiment","Dose [pM]","Dose Label","Start timestamp [µs]","Duration [µs]","Spike Count","Spike Frequency [Hz]"
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",23260600,178700,39,212.647
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",23491100,31900,9,250.784
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",23609500,39900,10,225.564
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",24672600,123800,16,121.163
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",31960600,190500,39,199.475
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",32188500,24200,8,289.256
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",32265100,34400,9,232.558
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",32381600,33300,9,240.24
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",42197600,147000,33,217.687
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",42380200,32400,9,246.914
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",42478300,39400,11,253.807
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",49265800,140500,22,149.466
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",57708400,81800,18,207.824
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",61053700,204800,44,209.961
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",61308300,28700,8,243.902
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",61411400,47900,9,167.015
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",62266400,54500,8,128.44
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",62356500,35000,4,85.714
"157","32","23","D6","Hippo PL 1:16","","20230530_Hippo_PL_1_16_pMEA_001","0","Control",70594400,199600,35,170.341
